index,seriesId,TIME_PERIOD,OBS_VALUE
132,6207046223,2019/01,3762.0
133,6207046223,2019/02,2832.0
134,6207046223,2019/03,4416.0
135,6207046223,2019/04,2591.0
136,6207046223,2019/05,2065.0
137,6207046223,2019/06,1370.0
138,6207046223,2019/07,2223.0
139,6207046223,2019/08,2153.0
140,6207046223,2019/09,1887.0
141,6207046223,2019/10,1383.0
142,6207046223,2019/11,2675.0
143,6207046223,2019/12,3103.0
144,6207046223,2020/01,4843.0
145,6207046223,2020/02,3375.0
146,6207046223,2020/03,3973.0
147,6207046223,2020/04,3404.0
148,6207046223,2020/05,1935.0
149,6207046223,2020/06,944.0
150,6207046223,2020/07,1599.0
151,6207046223,2020/08,1862.0
152,6207046223,2020/09,1366.0
153,6207046223,2020/10,1252.0
154,6207046223,2020/11,1232.0
155,6207046223,2020/12,1303.0
156,6207046223,2021/01,2770.0
157,6207046223,2021/02,1869.0
158,6207046223,2021/03,2283.0
159,6207046223,2021/04,2262.0
160,6207046223,2021/05,2333.0
161,6207046223,2021/06,2747.0
162,6207046223,2021/07,2533.0
163,6207046223,2021/08,1949.0
164,6207046223,2021/09,1424.0
165,6207046223,2021/10,1173.0
166,6207046223,2021/11,804.0
167,6207046223,2021/12,1182.0
168,6207046223,2022/01,1160.0
169,6207046223,2022/02,1394.0
170,6207046223,2022/03,1410.0
171,6207046223,2022/04,1222.0
172,6207046223,2022/05,1265.0
173,6207046223,2022/06,1373.0
174,6207046223,2022/07,1091.0
175,6207046223,2022/08,1427.0
